genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Hip-Hop,Frank Ocean,Thinkin Bout You,7DfFc7a6Rwfi3YQMRbDMau,75,0.41,0.716,200747,0.35,0.00134,C,0.0927,-11.094,Major,0.0537,129.842,4/4,0.178
Hip-Hop,Childish Gambino,Redbone,0wXuerDYiBnERgIpbb3JBR,78,0.167,0.743,326933,0.347,0.00951,C#,0.103,-11.174,Major,0.121,160.143,4/4,0.572
Hip-Hop,ScHoolboy Q,X (with 2 Chainz & Saudi),4LmAnpjlhWTahvRkYR8xJa,77,0.0201,0.768,267427,0.471,0,D,0.268,-8.406,Major,0.259,131.023,4/4,0.405
Hip-Hop,Lil Wayne,Mona Lisa (feat. Kendrick Lamar),0dbTQYW3Ad1FTzIA9t90E8,78,0.371,0.855,324189,0.694,0,D,0.109,-4.393,Major,0.169,122.078,4/4,0.49
Hip-Hop,Frank Ocean,Nights,7eqoqGkKwgOaWNNHx90uEZ,78,0.42,0.466,307151,0.548,1.01e-06,F,0.113,-9.362,Minor,0.118,89.815,4/4,0.423
Hip-Hop,Drake,One Dance,1zi7xx7UVEFkmKfv06H8x0,83,0.00842,0.796,173987,0.61,0.00286,C#,0.351,-5.857,Major,0.0516,103.99,4/4,0.391
Hip-Hop,2 Chainz,Sam,2yD7qoervWPBLatUmjO5F7,65,0.0356,0.717,251227,0.698,3.22e-06,F,0.366,-6.26,Major,0.0719,133.032,4/4,0.391
Hip-Hop,Ski Mask The Slump God,Catch Me Outside,4rgwri7LajWVZvdj2N81SS,78,0.165,0.943,145760,0.677,0,G,0.327,-6.033,Major,0.246,112.001,4/4,0.615
Hip-Hop,Oliver Tree,Hurt,1Xls3QHvOQ7YLB54R6BvgG,76,0.0209,0.561,145558,0.782,0,C,0.315,-5.863,Major,0.04,94.004,4/4,0.486
Hip-Hop,Rich The Kid,New Freezer (feat. Kendrick Lamar),2EgB4n6XyBsuNUbuarr4eG,76,0.0405,0.884,191938,0.698,0,C,0.195,-9.101,Major,0.364,140.068,4/4,0.575
Hip-Hop,Eminem,Love The Way You Lie,15JINEqzVMv3SvJTAXAKED,82,0.241,0.749,263373,0.925,0,A#,0.52,-5.034,Major,0.227,86.989,4/4,0.641
Hip-Hop,Gunna,One Call,2IoZOYOZDrWCOLoZoYedxQ,78,0.125,0.861,195736,0.481,1.38e-05,D,0.0903,-7.309,Major,0.343,146.992,4/4,0.188
Hip-Hop,Mac Miller,Weekend (feat. Miguel),6GnhWMhgJb7uyiiPEiEkDA,77,0.47,0.843,208080,0.435,0,G#,0.147,-8.442,Major,0.178,120.058,4/4,0.19
Hip-Hop,Future,Hard Work Pays Off,6gzIcEUuswJQGfJNPYMjjv,77,0.327,0.736,224507,0.482,0,E,0.229,-8.242,Major,0.196,140.064,4/4,0.608
Hip-Hop,DJ Khaled,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",1jYiIOC5d6soxkJP81fxq2,73,0.0533,0.599,288877,0.667,0,G,0.134,-4.267,Major,0.0367,80.984,4/4,0.817
Hip-Hop,Eminem,Without Me,7lQ8MOhq6IN2w8EYcFNSUk,82,0.00348,0.929,290227,0.65,0,G,0.308,-2.882,Major,0.0858,112.249,4/4,0.655
Hip-Hop,Rob $tone,Chill Bill,5uDASfU19gDxSjW8cnCaBp,79,0.0312,0.886,177184,0.427,0.00099,F#,0.0906,-10.028,Major,0.145,108.034,4/4,0.23
Hip-Hop,NF,If You Want Love,3i5qVV8azKqGFK4Gzdt5YS,77,0.624,0.681,199387,0.397,0,C,0.113,-10.271,Major,0.12,70.129,4/4,0.251
Hip-Hop,Drake,Jumpman,27GmP9AWRs744SzKcpJsTZ,77,0.0563,0.852,205879,0.553,0,C#,0.332,-7.286,Major,0.187,142.072,4/4,0.656
Hip-Hop,Smokepurpp,Nephew (feat. Lil Pump),0ibOcbkp2XG46Do8jcy0bL,76,0.00422,0.792,202963,0.454,0,A,0.285,-6.753,Major,0.458,161.993,4/4,0.674
Hip-Hop,XXXTENTACION,I don’t let go,4axYWgXASdsCBHuwInAubT,77,0.591,0.797,121630,0.293,0.0724,F,0.148,-7.479,Major,0.08,80.035,4/4,0.478
Hip-Hop,The Notorious B.I.G.,Juicy,5ByAIlEEnxYdvpnezg7HTX,78,0.472,0.889,302693,0.816,0,A,0.204,-4.67,Major,0.247,96.056,4/4,0.777
Hip-Hop,XXXTENTACION,Guardian angel,7uqcLJFlSYjVPLUz1vPxkY,77,0.795,0.712,108035,0.374,0,C,0.187,-10.215,Minor,0.511,133.952,4/4,0.779
Hip-Hop,XXXTENTACION,YuNg BrAtZ,2ooF4088y5L72c4YTEJQoB,77,0.0179,0.755,101851,0.695,0,A,0.107,-5.963,Major,0.26,128.063,4/4,0.493
Hip-Hop,T-Pain,Buy U a Drank (Shawty Snappin'),2aIdVb8v9KTpEZnftkz2mD,78,0.0108,0.451,227960,0.55,0,C#,0.0737,-8.137,Major,0.262,80.001,4/4,0.594
Hip-Hop,Shoreline Mafia,Nun Major,18pwD0HrweX8oCgIkayRb4,75,0.0936,0.79,151837,0.518,0,G#,0.357,-6.571,Major,0.212,97.986,4/4,0.487
Hip-Hop,Migos,Narcos,0wbnC9AUenxp613TYaJsGK,80,0.0146,0.936,255379,0.588,0,G,0.139,-6.948,Minor,0.136,124.987,4/4,0.238
Hip-Hop,Kid Cudi,Day 'N' Nite (nightmare),5FEXPoPnzueFJQCPRIrC3c,74,0.503,0.878,221267,0.446,6.32e-06,B,0.117,-6.362,Minor,0.0635,138.035,4/4,0.805
Hip-Hop,Lil Yachty,Get Dripped (feat. Playboi Carti),3m2aDCqn8eT5ElXDUiboGU,76,0.105,0.95,158769,0.489,0,G#,0.411,-8.411,Major,0.462,130.021,4/4,0.919
Hip-Hop,JAY Z,Ni**as In Paris,2KpCpk6HjXXLb7nnXoXA5O,74,0.0763,0.757,219320,0.882,0,C#,0.251,-6.125,Major,0.248,140.047,4/4,0.684
Hip-Hop,Drake,The Motto,4Kz4RdRCceaA9VgTqBhBfa,75,0.000107,0.766,181573,0.442,6.12e-05,C#,0.111,-8.558,Major,0.356,201.8,4/4,0.39
Hip-Hop,G-Eazy,Him & I (with Halsey),5k38wzpLb15YgncyWdTZE4,82,0.0534,0.589,268867,0.731,0,D,0.308,-6.343,Major,0.0868,87.908,4/4,0.191
Hip-Hop,Tee Grizzley,From The D To The A (feat. Lil Yachty),2NyrXRn4tancYPW6JwtTl2,75,0.195,0.851,158684,0.625,0,A#,0.266,-5.417,Minor,0.303,99.061,4/4,0.668
Hip-Hop,Eminem,River (feat. Ed Sheeran),1cS0TgbR263ey9jn0MwD2s,82,0.142,0.748,221013,0.749,0,G#,0.0713,-5.916,Minor,0.516,90.09,4/4,0.659
Hip-Hop,Gunna,Same Yung Nigga (feat. Playboi Carti),1q9jq5X5vwmewjOa2mHtQ1,77,0.183,0.852,180935,0.568,0,C#,0.0993,-9.202,Minor,0.344,81.526,4/4,0.504
Hip-Hop,XXXTENTACION,Depression & Obsession,2H3wWrnO758y0fPH7Ilerg,78,0.585,0.769,144733,0.156,0.015,B,0.102,-10.7,Minor,0.035,105.95,4/4,0.527
Hip-Hop,Young Thug,Relationship (feat. Future),25oOaleife6E2MIKmFkPvg,76,0.00252,0.842,215307,0.597,0,D,0.124,-6.336,Major,0.0627,145.992,4/4,0.298
Hip-Hop,Ski Mask The Slump God,BabyWipe,6eKWSrZfzd25TYYxkscWgg,77,0.0266,0.885,168627,0.506,0,C#,0.307,-8.322,Major,0.268,148.038,4/4,0.588
Hip-Hop,Eminem,Not Alike (feat. Royce Da 5'9),28FGV3ORH14MYORd7s5dlU,78,0.0692,0.904,288087,0.756,0,A#,0.339,-3.746,Major,0.32,140.005,4/4,0.342
Hip-Hop,J. Cole,Work Out,2wAJTrFhCnQyNSD3oUgTZO,75,0.0531,0.831,235320,0.427,0,D,0.307,-6.903,Major,0.106,93.004,4/4,0.216
Hip-Hop,Lil Pump,Be Like Me (feat. Lil Wayne),6flur5o18COKeafnjLHRiJ,81,0.00335,0.948,240000,0.396,0,F,0.192,-8.08,Minor,0.173,104.006,4/4,0.593
Hip-Hop,Shoreline Mafia,Musty,2bkKnaLTMCghmjlcPBoYWd,75,0.00907,0.833,161558,0.203,5.91e-06,A#,0.124,-12.456,Minor,0.211,100.023,4/4,0.04
Hip-Hop,Offset,Lick,4W9XGjEUVG9junR70FOLii,79,0.172,0.959,204516,0.539,0,E,0.108,-6.611,Minor,0.0958,103,4/4,0.657
Hip-Hop,A$AP Rocky,Sundress,2aPTvyE09vUCRwVvj0I8WK,77,0.176,0.721,158206,0.704,3.71e-06,F#,0.143,-6.364,Major,0.0606,125.004,4/4,0.735
Hip-Hop,Big Sean,I Don't Fuck With You,7FYH5AW3bVfZHJIQpq3UOA,76,0.0372,0.822,284387,0.734,0,C#,0.325,-5.48,Major,0.0738,97.998,4/4,0.425
Hip-Hop,Eminem,The Real Slim Shady,3yfqSUWxFvZELEM4PmlwIR,80,0.0339,0.95,284200,0.665,0,F,0.0453,-4.286,Minor,0.061,104.504,4/4,0.76
Hip-Hop,Drake,Portland,2bjwRfXMk4uRgOD9IBYl9h,76,0.0143,0.924,236615,0.444,0,C#,0.26,-8.227,Major,0.243,136.088,4/4,0.314
Hip-Hop,Lil Wayne,Scared of the Dark (feat. XXXTENTACION),3vWzyGTu6Ovo1GdrcJqH6e,79,0.0468,0.443,233000,0.623,0,C,0.247,-6.717,Minor,0.0718,79.365,4/4,0.156
Hip-Hop,G-Eazy,West Coast,2O8gSQ9z52tZSLJnuzjkcG,76,0.0729,0.843,139610,0.806,0,F#,0.758,-5.156,Major,0.367,97.858,4/4,0.821
Hip-Hop,Eminem,Rap God,6or1bKJiZ06IlK0vFvY75k,79,0.397,0.708,363521,0.843,0,G,0.799,-2.66,Major,0.314,148.14,4/4,0.625
Hip-Hop,TLC,No Scrubs,1KGi9sZVMeszgZOWivFpxs,81,0.0251,0.743,214400,0.675,0.000717,G#,0.0685,-4.267,Minor,0.0953,92.909,4/4,0.59
Hip-Hop,NAV,Wanted You (feat. Lil Uzi Vert),790MhTXPFrYkrqCKvpg4t1,75,0.168,0.793,228080,0.718,0,A,0.241,-4.966,Minor,0.0547,146.885,4/4,0.649
Hip-Hop,YBN Cordae,Kung Fu,3i01Zk9c0FQ5HA1WJjflXI,79,0.0227,0.876,199680,0.608,1.16e-05,G#,0.107,-6.019,Major,0.109,124.983,4/4,0.258
Hip-Hop,Eminem,Fall,58QhkbaAkLFnn7JwAnAato,79,0.227,0.83,262494,0.546,0,C#,0.112,-5.716,Major,0.295,182.973,4/4,0.535
Hip-Hop,Mac Miller,Ladders,39NDBdU5Xkm5pCFGa5kZtI,77,0.236,0.802,287040,0.463,0.00531,G#,0.105,-8.379,Major,0.162,103.961,4/4,0.291
Hip-Hop,Gorillaz,Feel Good Inc,0d28khcov6AiegSCpG5TuT,81,0.00836,0.818,222640,0.705,0.00233,F#,0.613,-6.679,Major,0.177,138.559,4/4,0.772
Hip-Hop,Lil Pump,Racks on Racks,0SfG57HqtBNqKN9O27fo1s,80,0.0311,0.822,129778,0.484,6.22e-06,C#,0.31,-7.166,Major,0.0865,150.061,4/4,0.0934
Hip-Hop,Drake,Marvins Room,047fCsbO4NdmwCBn8pcUXl,75,0.646,0.492,347227,0.26,0.00178,A,0.0705,-17.341,Minor,0.0921,111.519,5/4,0.312
Hip-Hop,Aminé,Invincible,6VS7wKwtvL2FvTupYSWZ9e,76,0.141,0.724,196387,0.6,0.000218,A#,0.104,-4.391,Minor,0.29,86.984,4/4,0.466
Hip-Hop,Migos,Bad and Boujee (feat. Lil Uzi Vert),4Km5HrUvYTaSUfiSGPJeQR,79,0.061,0.927,343150,0.665,0,B,0.123,-5.313,Major,0.244,127.076,4/4,0.175
Hip-Hop,J. Cole,1985 - Intro to “The Fall Off”,7EulRO07ZgchxqKUHb8Pvc,74,0.147,0.678,190177,0.648,0,D,0.182,-5.892,Major,0.445,94.336,4/4,0.635
Hip-Hop,KYLE,iSpy (feat. Lil Yachty),2EEeOnHehOozLq4aS0n6SL,78,0.378,0.746,253107,0.653,0,G,0.229,-6.745,Major,0.289,75.016,4/4,0.672
Hip-Hop,OutKast,Ms. Jackson,0I3q5fE6wg7LIfHGngUTnV,78,0.142,0.843,270507,0.805,0,E,0.0771,-5.946,Minor,0.269,94.946,4/4,0.615
Hip-Hop,Rae Sremmurd,Come Get Her,1Ser4X0TKttOvo8bgdytTP,76,0.184,0.687,212947,0.563,0,D,0.0681,-6.214,Major,0.163,185.056,4/4,0.112
Hip-Hop,J. Cole,Motiv8,1AT4xjNarTswd0UZ5FlmKF,74,0.135,0.869,133922,0.385,0,E,0.0931,-7.801,Major,0.297,149.897,4/4,0.596
Hip-Hop,Frank Ocean,Pink + White,3xKsf9qdS1CyvXSMEid6g8,77,0.67,0.544,184516,0.552,4.57e-05,A,0.415,-7.45,Major,0.0991,159.738,3/4,0.554
Hip-Hop,Drake,Teenage Fever,6n3HGiq4v35D6eFOSwqYuo,75,0.11,0.768,219692,0.282,0.0208,G#,0.113,-10.348,Minor,0.0863,97.043,4/4,0.175
Hip-Hop,Meek Mill,On Me (feat. Cardi B),3DnZfpfe8wLeJgzc00gKeW,76,0.0482,0.864,225008,0.666,0,C#,0.134,-5.525,Major,0.234,132.12,4/4,0.538
Hip-Hop,Chance the Rapper,Juke Jam (feat. Justin Bieber & Towkio),3eze1OsZ1rqeXkKStNfTmi,73,0.716,0.505,219683,0.397,0,F,0.0853,-9.349,Major,0.324,95.063,1/4,0.558
Hip-Hop,Tory Lanez,TAlk tO Me (with Rich The Kid),2cRgo1TiPm7SnPvYzvbOLf,76,0.0591,0.731,184490,0.657,0,C,0.0874,-8.56,Major,0.0434,159.97,4/4,0.49
Hip-Hop,Drake,Fake Love,343YBumqHu19cGoGARUTsd,76,0.108,0.927,210937,0.488,0,A,0.196,-9.433,Minor,0.42,133.987,4/4,0.605
Hip-Hop,Migos,Slippery (feat. Gucci Mane),6p8NuHm8uCGnn2Dtbtf7zE,78,0.307,0.92,304041,0.674,0,C#,0.104,-5.662,Minor,0.264,141.967,4/4,0.741
Hip-Hop,Boogie,Rainy Days (feat. Eminem),015jLlgBeSkl3CApWJhlv7,76,0.0146,0.866,234640,0.51,0,A#,0.107,-6.254,Major,0.256,106.949,4/4,0.171
Hip-Hop,Quavo,FLIP THE SWITCH (feat. Drake),1rlIrbWboTRGeKfHhgbJRZ,78,0.129,0.853,156195,0.637,0,D#,0.267,-5.924,Minor,0.331,86.048,4/4,0.496
Hip-Hop,Kodak Black,Codeine Dreaming (feat. Lil Wayne),4DTpngLjoHj5gFxEZFeD3J,77,0.0652,0.736,264532,0.604,6.43e-05,C#,0.124,-7.357,Minor,0.222,155.007,4/4,0.574
Hip-Hop,Waka Flocka Flame,No Hands (feat. Roscoe Dash and Wale),03tqyYWC9Um2ZqU0ZN849H,73,0.00544,0.76,263773,0.595,0,C#,0.241,-6.366,Major,0.0391,131.497,4/4,0.361
Hip-Hop,Mac Miller,Hurt Feelings,5p7GiBZNL1afJJDUrOA6C8,76,0.343,0.69,245640,0.462,0.00218,G#,0.113,-8.054,Major,0.13,157.655,4/4,0.325
Hip-Hop,NF,WHY,7rjGZWlqqeEMDrAabwZQhr,74,0.368,0.737,188990,0.77,0,A#,0.306,-7.753,Minor,0.51,158.351,4/4,0.431
Hip-Hop,Drake,Headlines,6LxSe8YmdPxy095Ux6znaQ,74,0.365,0.636,235987,0.566,0.000353,F#,0.0917,-7.16,Minor,0.106,151.894,4/4,0.425
Hip-Hop,21 Savage,1.5,2wOXxtHZgRkkrkEbKLzzqs,77,0.000244,0.885,148656,0.52,1.16e-06,C#,0.454,-8.353,Major,0.359,84.022,4/4,0.306
Hip-Hop,NAV,Myself,05nbZ1xxVNwUTcGwLbp7CN,75,0.664,0.654,226040,0.393,0,F,0.114,-7.621,Minor,0.284,159.741,4/4,0.105
Hip-Hop,J. Cole,Power Trip,7FOJvA3PxiIU0DN3JjQ7jT,73,0.322,0.667,241160,0.61,0.000203,C#,0.426,-7.054,Major,0.217,99.991,4/4,0.465
Hip-Hop,Gunna,3 Headed Snake (feat. Young Thug),2OaKHGvIxoOzIYjyMsxcT8,76,0.0536,0.914,241995,0.415,0,F#,0.131,-10.708,Major,0.464,135.03,4/4,0.646
Hip-Hop,Childish Gambino,Feels Like Summer,7p4vHnYXkxlzvfePJVpcTr,76,0.162,0.554,297404,0.596,0.00482,G,0.0805,-8.214,Major,0.13,165.728,4/4,0.255
Hip-Hop,Offset,Clout (feat. Cardi B),59ywHNwwchG4nZJMLyxSzd,77,0.228,0.919,205803,0.622,4.24e-06,C#,0.122,-7.384,Major,0.0997,140.022,4/4,0.424
Hip-Hop,Jaden Smith,Icon,22nyEAEM29tcBRhukR089b,78,0.222,0.786,220996,0.82,0,A,0.575,-5.093,Minor,0.232,119.982,4/4,0.49
Hip-Hop,"Tyler, The Creator",Potato Salad,1jzIJcHCXneHw7ojC6LXiF,76,0.308,0.538,182493,0.612,0,D,0.213,-6.02,Major,0.424,168.197,4/4,0.684
Hip-Hop,Future,Low Life,7EiZI6JVHllARrX9PUvAdX,76,0.337,0.722,313547,0.331,0.283,G#,0.146,-7.789,Major,0.0725,143.974,4/4,0.102
Hip-Hop,Eminem,Greatest,2XTquzYQAdT1Hk78bOUwsv,77,0.0441,0.809,226938,0.737,0,C#,0.341,-5.186,Major,0.108,80.025,4/4,0.367
Hip-Hop,XXXTENTACION,$$$ - with Matt Ox,65u1dHQyQyE4y4aN2eDmMF,75,0.0636,0.774,130403,0.507,0,C#,0.138,-6.952,Minor,0.065,140.067,4/4,0.508
Hip-Hop,Russ,Ain't Nobody Takin My Baby,6VnqGxiMNexOe0kRmIsBw4,74,0.673,0.696,189231,0.57,3.02e-06,C,0.098,-9.084,Major,0.557,76.976,4/4,0.329
Hip-Hop,Chance the Rapper,No Problem (feat. Lil Wayne & 2 Chainz),0v9Wz8o0BT8DU38R4ddjeH,75,0.156,0.652,304607,0.795,0,B,0.123,-5.192,Minor,0.174,135.018,4/4,0.788
Hip-Hop,Ty Dolla $ign,"Or Nah (feat. The Weeknd, Wiz Khalifa and DJ Mustard) - Remix",7t2bFihaDvhIrd2gn2CWJO,79,0.22,0.805,242983,0.33,0,C#,0.105,-8.712,Minor,0.1,121.97,4/4,0.211
Hip-Hop,6LACK,PRBLMS,4AtZRwSR8BOTTQg5ihSggt,76,0.0307,0.417,246773,0.58,1.45e-06,A,0.179,-4.574,Major,0.207,68.58,5/4,0.139
Hip-Hop,XXXTENTACION,going down!,7CkbRn6S0itJqcqn88AtSV,75,0.0216,0.873,115194,0.663,0.000356,C#,0.0867,-4.086,Major,0.15,135.499,4/4,0.525
Hip-Hop,GoldLink,Crew (feat. Brent Faiyaz & Shy Glizzy),15EPc80XuFrb2LmOzGjuRg,75,0.133,0.728,176702,0.607,0,C#,0.0864,-8.417,Minor,0.132,129.938,4/4,0.445
Hip-Hop,The Notorious B.I.G.,Hypnotize - 2014 Remastered Version,7KwZNVEaqikRSBSpyhXK2j,77,0.145,0.901,229827,0.697,0,A,0.287,-3.439,Major,0.28,93.941,4/4,0.67
Hip-Hop,Gucci Mane,BiPolar (feat. Quavo),4fGT0JiaqoHShrg6uSsKfB,76,0.144,0.747,214642,0.569,0,G#,0.18,-6.679,Major,0.146,157.056,4/4,0.167
Hip-Hop,Yo Gotti,Rake It Up,4knL4iPxPOZjQzTUlELGSY,75,0.022,0.91,276333,0.444,0,C#,0.137,-8.126,Minor,0.344,149.953,4/4,0.53
Hip-Hop,Eminem,Not Afraid,7Ie9W94M7OjPoZVV216Xus,79,0.529,0.855,248133,0.954,0,C,0.205,-1.19,Minor,0.264,114.635,5/4,0.668
Hip-Hop,Offset,Wild Wild West (feat. Gunna),0SQ8yalm13UIJuebuZkQlH,77,0.0841,0.902,236300,0.621,0,A,0.138,-5.315,Major,0.199,114.007,4/4,0.497
Hip-Hop,Gucci Mane,Both (feat. Drake),5tFep7dXGd7vEJ668wTPux,75,0.119,0.85,190312,0.405,0.000118,G,0.0707,-7.509,Minor,0.225,139.976,4/4,0.344
Hip-Hop,Playboi Carti,FlatBed Freestyle,5nayhWICkQGMTkisxVMbRw,72,0.0967,0.755,193973,0.552,0,A,0.158,-5.604,Major,0.288,153.157,4/4,0.402
Hip-Hop,A$AP Rocky,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",4X5f3vT8MRuXF68pfjNte5,76,0.024,0.852,233787,0.693,0,C#,0.11,-6.87,Major,0.274,95.967,4/4,0.66
Hip-Hop,Frank Ocean,Chanel,6Nle9hKrkL1wQpwNfEkxjh,76,0.874,0.776,210285,0.503,0,C,0.112,-5.732,Minor,0.237,110.134,4/4,0.473
Hip-Hop,Metro Boomin,Overdue (with Travis Scott),6LyAwkJsHlW7RQ8S1cYAtM,76,0.733,0.638,166093,0.4,0.000133,B,0.334,-11.212,Minor,0.0425,150.133,4/4,0.495
Hip-Hop,Smokepurpp,Do Not Disturb (feat. Lil Yachty & Offset),08zAFXhfyIxq9359NHksdP,74,0.203,0.878,157557,0.647,0.00185,A#,0.335,-4.566,Minor,0.0659,131.027,4/4,0.212
Hip-Hop,Rae Sremmurd,Swang,6mapJIPnQ23RTAevUoE0DL,77,0.2,0.681,208120,0.314,9.82e-06,G#,0.1,-9.319,Major,0.0581,139.992,4/4,0.166
Hip-Hop,Ice Cube,It Was A Good Day,2qOm7ukLyHUXWyR4ZWLwxA,74,0.321,0.796,260000,0.748,4.94e-05,F,0.217,-5.409,Minor,0.126,82.384,4/4,0.802
Hip-Hop,J. Cole,Deja Vu,6I6NX6tjGsxFAsIfGzY9lJ,74,0.361,0.653,264747,0.409,0.00012,A,0.189,-11.446,Major,0.421,174.324,4/4,0.187
Hip-Hop,Jeremih,oui,0PJIbOdMs3bd5AT8liULMQ,76,0.192,0.715,238320,0.703,0,F,0.113,-3.825,Major,0.0503,119.749,4/4,0.596
Hip-Hop,Drake,Can’t Take A Joke,1dUHF4RyMmMTveJ0Rby6Xm,74,0.128,0.761,163974,0.598,0,A#,0.0839,-7.249,Minor,0.182,173.897,4/4,0.447
Hip-Hop,Tay-K,The Race,3wGXyJGsCf1myH5MooQIqE,76,0.00266,0.766,140000,0.606,0,A,0.166,-6.064,Major,0.456,160.223,4/4,0.352
Hip-Hop,Rae Sremmurd,Black Beatles,6fujklziTHa8uoM5OQSfIo,78,0.142,0.794,291893,0.632,0,C,0.128,-6.163,Major,0.0649,145.926,4/4,0.355
Hip-Hop,OutKast,Hey Ya! - Radio Mix / Club Mix,2PpruBYCo4H7WOBJ7Q2EwM,78,0.103,0.728,235213,0.974,0.000532,E,0.175,-2.261,Minor,0.0665,79.526,4/4,0.965
Hip-Hop,Drake,"Hold On, We're Going Home",14Rcq31SafFBHNEwXrtR2B,72,0.00415,0.776,227880,0.413,2.68e-05,F#,0.0724,-7.438,Minor,0.0952,100.003,4/4,0.287
Hip-Hop,Vince Staples,Home,7pBsquIkbED6W6uSQJGbkn,74,0.00608,0.604,211360,0.736,0.109,A#,0.11,-5.596,Minor,0.0555,118.012,4/4,0.345
Hip-Hop,JID,151 Rum,22WV03i2lBbwNVCE1g671p,73,0.155,0.756,156780,0.867,0.00285,G,0.33,-3.626,Major,0.162,129.983,4/4,0.666
Hip-Hop,G-Eazy,No Limit,2Xqd0wUttjueBfdcltADOv,78,0.0117,0.838,245387,0.771,0,C#,0.0853,-3.791,Major,0.244,175.957,4/4,0.405
Hip-Hop,Kodak Black,Tunnel Vision,4Q3N4Ct4zCuIHuZ65E3BD4,76,0.0576,0.497,268187,0.489,9.91e-05,B,0.122,-7.724,Minor,0.294,171.853,4/4,0.231
Hip-Hop,Lil Xan,Betrayed,6NWl2m8asvH83xjuXVNsuG,76,0.416,0.823,187453,0.419,0,A#,0.105,-10.358,Minor,0.165,119.958,4/4,0.277
Hip-Hop,Kid Cudi,Pursuit Of Happiness (Nightmare),5iSEsR6NKjlC9SrIJkyL3k,71,0.511,0.629,295293,0.622,0.000174,C,0.383,-8.906,Major,0.0404,115.293,4/4,0.264
Hip-Hop,Aminé,Heebiejeebies - Bonus,32xx0fAv3CIeGmNaWTHvEF,73,0.419,0.766,220160,0.5,0,C#,0.108,-7.626,Major,0.152,107.045,4/4,0.495
Hip-Hop,Wiz Khalifa,See You Again (feat. Charlie Puth),2JzZzZUQj3Qff7wapcbKjc,81,0.369,0.689,229526,0.481,1.03e-06,A#,0.0649,-7.503,Major,0.0815,80.025,4/4,0.283
Hip-Hop,Drake,Best I Ever Had,1GxHeBvQ9935Dd3cSfsfBa,73,0.0951,0.431,258760,0.894,0,F,0.188,-2.673,Minor,0.33,162.193,4/4,0.604
Hip-Hop,Juicy J,Neighbor (feat. Travis Scott),2iicKPnvOKfbJZJZtuQnjy,75,0.00908,0.921,162886,0.748,0,C#,0.0798,-5.093,Major,0.13,139.979,4/4,0.801
Hip-Hop,XXXTENTACION,Gassed Up!,15Y949TGjUppdT78h0S49P,74,0.293,0.843,225051,0.56,6.72e-06,F#,0.0984,-6.122,Major,0.284,130.032,4/4,0.477
Hip-Hop,Rae Sremmurd,Guatemala - From Swaecation,0TCnOEVeLQMXOUrpPlM7uY,79,0.185,0.849,256341,0.699,0.00118,E,0.0954,-5.193,Minor,0.0574,100.989,4/4,0.0778
Hip-Hop,Meek Mill,24/7 (feat. Ella Mai),6irE4Fbjbry3czv7mTxVSB,75,0.0135,0.657,221522,0.711,0,C,0.221,-5.355,Major,0.374,86.957,4/4,0.368
Hip-Hop,Meek Mill,Uptown Vibes (feat. Fabolous & Anuel AA),2tnlNVAhuQGgoFJxALVeXx,74,0.0459,0.655,190412,0.835,0,C#,0.409,-3.451,Major,0.059,91.035,4/4,0.165
Hip-Hop,A$AP Rocky,L$D,4S7YHmlWwfwArgd8LfSPud,76,0.193,0.598,238307,0.252,0.138,D,0.0992,-15.086,Major,0.0647,120.06,4/4,0.0352
Hip-Hop,DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),45XhKYRRkyeqoW3teSOkCM,71,0.0287,0.613,204664,0.681,0,G#,0.126,-3.089,Major,0.0778,97.621,4/4,0.619
Hip-Hop,Eminem,Kamikaze,2gsNpSn7VvvJuSrIDfRoYy,77,0.112,0.78,216029,0.808,0,D,0.329,-5.175,Major,0.484,79.982,4/4,0.642
Hip-Hop,Logic,Everybody,7cGFbx7MP0H23iHZTZpqMM,74,0.158,0.885,162347,0.94,0,C#,0.0675,-5.908,Major,0.0909,110.005,4/4,0.77
Hip-Hop,Rich The Kid,Lost It (feat. Quavo & Offset),68449VKGwYShObwI2UFdFt,74,0.00905,0.827,272153,0.642,1.5e-06,C#,0.0865,-4.29,Minor,0.242,145.004,4/4,0.181
Hip-Hop,T.I.,Whatever You Like,1IAzD1muglOxOcPbUHs70R,75,0.0161,0.68,249533,0.687,0,A,0.261,-6.162,Minor,0.0709,150.053,4/4,0.467
Hip-Hop,Frank Ocean,Ivy,2ZWlPOoWh0626oTaHrnl2a,77,0.782,0.567,249191,0.388,0.000309,A,0.248,-9.579,Minor,0.0384,116.362,4/4,0.452
Hip-Hop,21 Savage,ball w/o you,50a8bKqlwDEqeiEknrzkTO,76,0.0467,0.892,195047,0.633,0.000189,G#,0.139,-7.471,Major,0.0902,137.994,4/4,0.459
Hip-Hop,Wiz Khalifa,Fr Fr (feat. Lil Skies),1RagpNpkD3KcjXMLGMe99V,76,0.12,0.916,195591,0.493,2.63e-06,C#,0.211,-7.371,Minor,0.162,140.057,4/4,0.327
